   at System.Runtime.InteropServices.Marshal.ThrowExceptionForHRInternal(Int32 errorCode, IntPtr errorInfo)
   at System.Management.ManagementScope.InitializeGuts(Object o)
   at System.Management.ManagementScope.Initialize()
   at System.Management.ManagementObjectSearcher.Initialize()
   at System.Management.ManagementObjectSearcher.Get()
   at winsw.Util.ProcessHelper.GetChildPids(Int32 pid)
2023-09-08 18:33:38,295 INFO  - Stopping process 4628
2023-09-08 18:33:38,295 INFO  - Send SIGINT 4628
2023-09-08 18:33:38,451 INFO  - SIGINT to 4628 successful
2023-09-08 18:33:38,451 INFO  - Finished SyncUtility
2023-09-08 18:33:38,467 DEBUG - Completed. Exit code is 0
2023-09-08 18:35:03,992 DEBUG - Starting WinSW in the service mode
2023-09-08 18:35:04,320 INFO  - Starting java -jar C:\sync\Utility-Alpha.jar --spring.config.location=C:\sync\application.properties -Xmx1024m
2023-09-08 18:35:04,382 INFO  - Started process 5868
2023-09-08 18:35:04,398 DEBUG - Forwarding logs of the process System.Diagnostics.Process (java) to winsw.SizeBasedRollingLogAppender
2023-10-04 10:15:11,093 INFO  - Stopping SyncUtility
2023-10-04 10:15:11,093 INFO  - Finished SyncUtility
2023-10-04 10:15:11,124 DEBUG - Completed. Exit code is 0
2023-10-04 10:16:01,593 DEBUG - Starting WinSW in the service mode
2023-10-04 10:16:01,744 INFO  - Starting java -jar C:\sync\Utility-Alpha.jar --spring.config.location=C:\sync\application.properties -Xmx1024m
2023-10-04 10:16:01,791 INFO  - Started process 4496
2023-10-04 10:16:01,807 DEBUG - Forwarding logs of the process System.Diagnostics.Process (java) to winsw.SizeBasedRollingLogAppender
2023-11-27 12:45:20,141 INFO  - Stopping SyncUtility
2023-11-27 12:45:20,157 INFO  - Finished SyncUtility
2023-11-27 12:45:20,188 DEBUG - Completed. Exit code is 0
2023-11-27 12:46:04,477 DEBUG - Starting WinSW in the service mode
2023-11-27 12:46:04,711 INFO  - Starting java -jar C:\sync\Utility-Alpha.jar --spring.config.location=C:\sync\application.properties -Xmx1024m
2023-11-27 12:46:04,758 INFO  - Started process 5424
2023-11-27 12:46:04,774 DEBUG - Forwarding logs of the process System.Diagnostics.Process (java) to winsw.SizeBasedRollingLogAppender
2023-12-17 20:32:03,114 INFO  - Stopping SyncUtility
2023-12-17 20:32:03,114 DEBUG - ProcessKill 5424
2023-12-17 20:32:03,568 WARN  - Failed to locate children of the process with PID=5424. Child processes won't be terminated
System.Runtime.InteropServices.COMException (0x8007045B): A system shutdown is in progress.

   at System.Runtime.InteropServices.Marshal.ThrowExceptionForHRInternal(Int32 errorCode, IntPtr errorInfo)
   at System.Management.ManagementScope.InitializeGuts(Object o)
   at System.Management.ManagementScope.Initialize()
   at System.Management.ManagementObjectSearcher.Initialize()
   at System.Management.ManagementObjectSearcher.Get()
   at winsw.Util.ProcessHelper.GetChildPids(Int32 pid)
2023-12-17 20:32:03,614 INFO  - Stopping process 5424
2023-12-17 20:32:03,614 INFO  - Process 5424 is already stopped
System.ArgumentException: Process with an Id of 5424 is not running.
   at System.Diagnostics.Process.GetProcessById(Int32 processId, String machineName)
   at winsw.Util.ProcessHelper.StopProcess(Int32 pid, TimeSpan stopTimeout)
2023-12-17 20:32:03,630 INFO  - Finished SyncUtility
